,labels,text
68139,0,又吃个肉包，那就是添堵[泪]
87973,0,太畅快淋漓了[抓狂][哈哈]
39904,1,漂亮[赞][good][鼓掌]
61593,0,[泪]原来不是我一个人。。。
109941,0,没法判断哪个会疼哪个会氧[泪]
55401,0,累的极致就是睡不着[泪][泪]
93612,0,数字不要再上升了！[泪][泪]
108117,0,//@风神火鸟: [怒][泪]
72722,0,哪呢哪呢？？？[晕][挖鼻屎]
4046,1,[爱你]//@徐慧-x:可爱
37229,1,我觉得你得给我们烤点[嘻嘻]
19898,1,感恩能让我和你在一起！[爱你]
112116,0,生日快乐，晚了一个半小时[泪]
87693,0,[失望] 原来有时候得这个节奏
1521,1,农历腊月26，上班途中[哈哈]
40225,1,今天拍个合影吧[爱你][爱你]
42694,1,哈哈 好友宝贝真有爱[爱你]
104959,0,[泪] //@全球时尚:技术贴
112190,0,[衰]//@郑渊洁:转发微博
47001,1,[哈哈][哈哈][哈哈]太对了
93636,0,太好了//@老邢: @[衰]
24215,1,"[哈哈] 原来有直播哦, 转!"
15283,1,胡萝卜？！[哈哈]适合小兔兔！
49121,1,呵呵，真的很不错哦！！[鼓掌]
12907,1,二逼主人伤不起啊~~ [哈哈]
51600,1,@梦想家林志颖 [爱你][心]
27233,1,各种求[哈哈][哈哈][哈哈]
5178,1,终于要出了，繁体版本的[哈哈]
47032,1,任氏麻辣卤鸡[给力][哈哈]
43317,1,[哈哈][鼓掌][good]
94177,0,傻逼，一群傻逼！[怒][怒]
64976,0,就怕与数字打交道[晕]随它去吧
43887,1,?之岳，我想去?地方。[嘻嘻]
3662,1,谢谢小纯颖给力推荐！[爱你]
55966,0,[怒] [衰]明天你不用上班了
81316,0,只想逼自己减肥。。。[抓狂]
52115,1,好可爱[哈哈]@mia327
92058,0,我也是这样的自动模式！[泪]
35770,1,谁去上海CJW挑战？[嘻嘻]
12713,1,感谢快乐出发，拍得真好[鼓掌]
44690,1,[哈哈]不会有人想在中国普及吧
58455,0,说好这几天不晒美食的啊[抓狂]
21410,1,大拇指[嘻嘻][嘻嘻][嘻嘻]
115157,0,可悲的国人//@崔向红:[怒]
44654,1,好喜欢有色彩的小屋纸～[爱你]
90294,0,[衰]//@宅小硕: 转发微博
64003,0,自己看到都烦，没人收拾 [泪]
63091,0,哦，天朝的天才设计师！[衰]
100286,0,裁判就是大傻逼！次奥！[怒]
101888,0,爱上自己的婴儿肥[哼][衰]
12494,1,请大家猜介个是干嘛的[鼓掌]
59226,0,双井限流，劲松还会远吗。[衰]
54938,1,@丹枫one [鼓掌][鼓掌]
68024,0,尼玛告诉堵车了，悲催了[泪]
28260,1,幸福甜蜜！[心][心][爱你]
112369,0,失眠啊！[抓狂][泪][泪]
19218,1,哈哈哈 //@刘希平:[哈哈]
109585,0,[怒] //@宁财神:转发微博
104138,0,穿新鞋，踩狗屎。防不胜防[衰]
105240,0,堵在三环上 崩溃求安慰[泪]
31029,1,马五爷你太可爱了吧！[哈哈]
33931,1,有点孔乙己酒店的风格[哈哈]
70947,0,我一阵阵的觉得自己早更了[晕]
14411,1,[good]如此写实[鼓掌]
54099,1,清清你的cmos也行[哈哈]
80784,0,又航空管制[衰][衰][衰]
11308,1,@孙丽婵 帮我暗箱一台[嘻嘻]
102513,0,现在个个都被手机绑架了。[泪]
78960,0,[抓狂]打?信箱，?卒。。。
37544,1,最近正在播的电视剧嘛[哈哈]
68434,0,近9小时的连轴会议...[晕]
21837,1,排队拿食物，晕倒……[嘻嘻]
26741,1,先mark，慢慢看?[爱你]
60387,0,[抓狂][晕][闭嘴][猪头]
89588,0,我都木去过[泪][泪][泪]
83015,0,差距很大啊！[衰][挖鼻屎]！
30048,1,[爱你][心][手套][围脖]
98510,0,热死我算了！大厦要疯！[抓狂]
25579,1,你还欠我一?，节后给啊[哈哈]
57816,0,真的是男的摆的…[泪]纯爷们
74500,0,我们从小就被统一思想了[怒]
30601,1,再练练，兼职个美编？[哈哈]
66317,0,补牙补了一下午了[哼][泪]
64266,0,堵了。[泪]@临海听风的时光
75692,0,Poor Thomas[衰]
4492,1,[太开心]生活中处处充满创意。
36789,1,[心]我家有儿初长成[爱你]！
79147,0,看来这两个人是累疯了！[晕]
52644,1,活得单纯才有幸福感。[爱你]
81744,0,这暴雨…哪儿都去不鸟…[泪]
64531,0,自由女神跳街舞~~~~[抓狂]
16026,1,和那些大人吃饭多无聊啊[哈哈]
73839,0,“人中豪杰，替补鬼雄”[怒]
24760,1,刚看到哦！现在哪里啊！[可爱]
104714,0,我是不是日子不多了……[泪]
54677,1,恭喜恭喜[鼓掌][good]
73933,0,生杀予夺，精彩在沃啊！[怒骂]
57671,0,丑丑的二货饼干，太好吃了[泪]
39154,1,[赞] 伟华姐真棒! [鼓掌]
72663,0,[怒]气愤！这么可爱的孩子！
61971,0,[衰]这日子。。。咋过啊。。。
39400,1,LUMIA 你值得拥有[爱你]
57160,0,眼花[晕] //@-??-:无
47609,1,好萌的小狮子[亲亲][亲亲]
75286,0,到处修路架桥[抓狂][抓狂]
62687,0,这个，这个，谁能抗拒[抓狂]
103314,0,我也要吃！！[抓狂][抓狂]
42542,1,啥时候Follow一下[嘻嘻]
102392,0,[泪]//@单红杰:转发微博
29018,1,期待明天的盛大上演哦[鼓掌]
26528,1,谢谢姑娘！[哈哈][haha]
112112,0,@解玺璋 这是真的吗。[晕]
35810,1,喜临门[哈哈][哈哈][哈哈]
105968,0,//@几米漫画集:同感[泪]
31471,1,宝贝们很爱我[鼓掌][鼓掌]
110310,0,[泪] //@贝子才:[吃惊]
16302,1,[嘻嘻]//@天清的小窝:无
58105,0,堵在三环！肚子疼[泪][泪]
85871,0,超级向往呢[泪][泪][泪]
57156,0,有病？又他?幸福。[怒][衰]
113749,0,为毛一登pvn就蓝屏啊？[泪]
35420,1,五四青年节，年轻一把[可爱]
42076,1,穿小超人这张好可爱啊?[哈哈]
102425,0,必须严查！[怒][怒][怒]
39916,1,咱也他娘的国际化一回[哈哈]
54862,1,恭喜@晏敏就是两个字 [鼓掌]
59879,0,紧接着[汗]咱也连续奋战[晕]
1675,1,天有不测风云，世时无常[嘻嘻]
36219,1,重点是第一句？[嘻嘻][嘻嘻]
6067,1,哈哈 //@?婧致?:[哈哈]
109053,0,我似乎发烧了，，，[晕][晕]
74963,0,[握手][泪]都周公那去了？
6696,1,丹宁闺蜜装~好有爱吧！[爱你]
101950,0,你汪的，没hold住……[怒]
49840,1,很美！[哈哈]不客气！[爱你]
68570,0,内个…辣么？[晕][晕][晕]
90255,0,郁闷！车居然坏到高速上。[泪]
45223,1,太喜悦了！稀饭每一只?[鼓掌]
15909,1,好想打雪仗啊[哈哈][哈哈]
9893,1,我的博友们，加我微信[哈哈]
103598,0,公蟹不能随便惹，教训呀[泪]
16775,1,辞旧迎新啦，新年快乐~[嘻嘻]
72848,0,[泪] //@薛蛮子:转发微博
107640,0,早起无能啊[泪][泪]先马克
34935,1,回家找找，没准发财啊[哈哈]
35591,1,调侃的有点大。[哈哈][赞]
56425,0,不湿身[抓狂][抓狂][抓狂]
16515,1,@王昕ACF 你的最爱[嘻嘻]
63000,0,女人是烦 Ma De[抓狂]
6973,1,怕怕~~~~[哈哈][哈哈]
7911,1,[嘻嘻] //@夏芸童：矮胖子
56481,0,[晕]//@?皇叔V:转发微博
25648,1,[鼓掌][花心]Mark一下！
52754,1,嘿嘿~ 这个贴很不错[抱抱]
26041,1,这样的美食一定要转呀。[鼓掌]
101457,0,偶头痛的是美术不是体育[衰]
29917,1,"卓?特?, 快?咯.[嘻嘻]"
3434,1,吼吼，祝大家午餐愉快[鼓掌]
1902,1,这个神器不错啊[鼓掌][鼓掌]
108133,0,怎??光明媚的?是那?冷[泪]
88762,0,//@白小瓶:再创灰黄[衰]
7976,1,欢迎各位大神踊跃送花篮[嘻嘻]
78536,0,不是这么恶劣吧！[怒][怒]
50053,1,@冯光顺 [哈哈]你们赔人家吧
19065,1,这块肉太吸引我了，哈哈[嘻嘻]
58343,0,我会继续的[怒][怒]mdp
89035,0,[晕]//@游遍英国:=.=
10297,1,奔奔~[来] 我愿意[爱你]
37227,1,[鼓掌]好欢快好清新，巴拉巴拉
55561,0,真後悔那?候?下手…… [衰]
44346,1,主页菌给你糖果[礼物][哈哈]
35790,1,普及太极拳，人人有责！[鼓掌]
78634,0,愚蠢滴行为//@李开复:[晕]
92369,0,提前60天完成劳教任务[衰]
105126,0,[泪] 我再也不相信爱情了。。
92204,0,会员抽奖，偶一个也没抽到[泪]
115013,0,中国在上面排在第92。[怒]
108776,0,咱们湖南人。钱少事多。[泪]
74546,0,重要人物出没，请避让！[失望]
86946,0,[悲伤]//@新罗居士:[泪]
23246,1,必须支持[鼓掌][haha]
32854,1,天！我也想睡在星光下[抱抱]
112161,0,一样一样的、[泪][泪][泪]
51419,1,每一次离开都是一次蜕变[嘻嘻]
82663,0,[泪] //@王旌羽：[泪]
96647,0,写真么//@虎究兼职: [衰]
46686,1,及其欢乐的传记小说开篇[哈哈]
13368,1,期待[鼓掌] @张译 @朱斌
25401,1,[鼓掌][鼓掌]欢迎再来哦~
17233,1,@伙夫007 适合您[哈哈]
90091,0,我的尾戒也找不到了……[泪]
102746,0,[衰][衰][衰]吃了会中毒吗
44465,1,有钱人[哈哈][哈哈][哈哈]
114468,0,我shisheng了……[泪]
20310,1,表扬[鼓掌]，配杯子蛋糕咩？
93167,0,"怂货的我,不敢玩这个![泪]"
87637,0,//@oz_海五:[汗][衰]
59622,0,@rightmary [晕]
66344,0,请将枪口抬高1厘米……[泪]
8431,1,够狠！//@罗永浩: [哈哈]
19365,1,[哈哈]//@孟湛: 不服不行
67761,0,虽然有点重口味，却是事实[泪]
33640,1,布莱尔的演讲相当精彩！[鼓掌]
16362,1,左下角的长裙[爱你][爱你]
50110,1,//@楚惜刀:[哈哈][泪]
30263,1,//@空军世界网站:[嘻嘻]
82283,0,周末的brunch好开森[泪]
48945,1,//@绝对零度16：[哈哈]
22854,1,早餐不错呀健康又营养[哈哈]
4086,1,[哈哈]哦耶~~丸子姐万岁~~
14475,1,改变，从立刻马上开始[鼓掌]
107419,0,@蛮子文摘 @潘石屹文摘[晕]
47913,1,满屋的栀子花香[哈哈][爱你]
52878,1,德国的城堡都宛如童话[鼓掌]
83988,0,又恢复正常了，今早迟到了[泪]
46548,1,谢谢[爱你]欢迎常来[嘻嘻]
12202,1,小丸迎着夕阳，回程咯！[爱你]
30211,1,//@非实名制微博:[鼓掌]
43420,1,我爱雅安，我爱满堂彩[爱你]
13035,1,有创意！有人报警吗？[哈哈]
15791,1,[嘻嘻][嘻嘻]@北方的纳努克
3400,1,就是为了证明，我还年轻[鼓掌]
62375,0,坏坏坏，坏人呐!NND[怒]
76248,0,梦想君正在默默擦泪中……[泪]
58953,0,擦，怎么老是有人泄密！！[衰]
28329,1,[哈哈]//@魏大卫: [泪]
24162,1,快活[鼓掌][鼓掌][鼓掌]
60098,0,还没到公司，已经一身汗[泪]
6449,1,[嘻嘻][哈哈][汗][拳头]
53404,1,继续试菜中。。想吃不？[哈哈]
106250,0,//@郝晓丽: 给他曝光[怒]
2931,1,[哈哈]本本，你淘气！[哈哈]
1434,1,绝对的大姐大！[哈哈][爱你]
14692,1,欢迎欢迎，这么早就来啦[爱你]
32590,1,[哈哈] //@伏枥苍龙:无
62887,0,对，超级麻烦[衰][衰][衰]
39160,1,我要看到你们的幸福宣言[爱你]
90651,0,洗洗睡吧，蛋是扯不完的！[泪]
110298,0,炖肘子[抓狂]熬棒骨汤[抓狂]
77927,0,[泪][蜡烛][蜡烛][蜡烛]
7815,1,何必牵强那，该戒烟了[哈哈]
52495,1,博士们的热情很高涨呀[鼓掌]
18880,1,太好了，收藏并告知！[鼓掌]
83036,0,有你真好@饭团啃拖鞋 ！[泪]
4072,1,低谷时吃了40个鸡翅[哈哈]
13713,1,哈哈 美女是芝麻控吗？[哈哈]
95366,0,[怒]熊T不发威，当我是病猫吗
63693,0,昨天我已经被人嘲笑过了～[泪]
78105,0,第二场开始啦[抓狂][抓狂]
59881,0,臭到这地方[鄙视]浪费[怒]
78572,0,[泪]恶梦做得吓死我了[泪]
93816,0,[抓狂][抓狂]成都吃货天堂
51825,1,帅哥做QQ指，很认真！[鼓掌]
78400,0,其实，每个人都很固执。[怒]
68790,0,大吼一声！下！班！啦！[抓狂]
69685,0,哎呀，难怪最近变笨了！[泪]
80797,0,北鼻情商好高啊~[泪][哈哈]
100242,0,化学阉割//@田炜华: [怒]
44417,1,扒辣椒个见证奇迹的时刻[哈哈]
88143,0,要不要这么多人啊？？？[抓狂]
76398,0,统一制服，不好意思打错了[晕]
39676,1,我是最幸福的！[哈哈][哈哈]
98873,0,[蜡烛]//@朝南阳台:[泪]
60208,0,@快乐的香茶 [怒] 当然会啦
11614,1,哈哈，今天适合买彩票[嘻嘻]
81264,0,请问还有木有别的办法？[泪]
22677,1,演员是不能随便换的！[哈哈]
106655,0,最心疼小狐狸襄铃和兰生[泪]
86824,0,网络不给力啊。[晕] 上不去。
101198,0,出差 上海 转机 印尼[泪]
98013,0,挨疯是美版的就没有9宫格[泪]
75764,0,可我舍不得送出去的糖果啊[泪]
28009,1,假的 //@上官军乐:[哈哈]
63239,0,怎么又失眠[泪][泪][泪]
97052,0,老毛病又犯，求医问药~[泪]
114419,0,2013真是猪的厄运[抓狂]
95349,0,上厕所又忘了带纸了- -[晕]
19628,1,第五张的眼神太迷离了[哈哈]
63329,0,感动的哭了[泪][泪][泪]
115175,0,为毛最近老是看到特价机票[泪]
72542,0,[泪] 这结局啊~//@周丫丫
60603,0,一直没找到传说中其他口味[泪]
19761,1,#快乐联盟#自驾武隆！[嘻嘻]
85786,0,蓝牙耳机又丢了，好哀伤啊[泪]
62349,0,[晕] 怎么就想运动了呢。。。
22548,1,风格是最让女人着迷的～[哈哈]
102061,0,原来和娘校还有这种关系[晕]
55472,0,我尼玛有钱就把国安买下来[怒]
45547,1,横店不是抗日前线？[嘻嘻]祝好
20287,1,喷。。。//@牛秀元：[哈哈]
64005,0,回家了[泪][嘻嘻][哈哈]
114070,0,这个动物不是果子狸吗？[晕]
21129,1,[太开心] 7天每天一个口味
29060,1,也许他在自我思考与沉淀[哈哈]
1093,1,约@不加V 的炮吧！[嘻嘻]
58768,0,我去，尼玛[怒][怒][怒]
59309,0,[衰] 我一晚上多了好几个偶像
91557,0,[泪][泪][泪]饿了！！！！
7845,1,我也想养只金毛！！！[爱你]
72247,0,[衰] //@梦魇-伦:草！
38843,1,//@婧Koeyi：[抱抱]
69074,0,所长……[泪]有你的歌我好满足
110424,0,//@中粮广场悦府盛宴：[晕]
40141,1,[哈哈]一起来学习一下外语！
24087,1,攒吧！[哈哈][偷笑][钟]
14463,1,没事还有几小时告别单身[哈哈]
15718,1,最近这个骑马舞太火了[嘻嘻]
36897,1,[哈哈]瞬间被舅舅萌翻了?！
97346,0,[哈哈]//@魏大卫: [泪]
30290,1,祝贺开业大吉[威武][鼓掌]
49735,1,某人是谁？要求曝光。[哈哈]
13532,1,Q快[哈哈][哈哈][哈哈]
78081,0,我还木吃上[泪][泪][泪]
22140,1,TVB新片?拜兼?年?[鼓掌]
55182,1,//@木木俊杰: 美！[鼓掌]
5993,1,新百?小童新年款，有代[嘻嘻]
32168,1,用上了@飞鱼秀喻舟 [爱你]
59799,0,//@互联网的那点事: [泪]
33422,1,[哈哈][哈哈]这倒霉孩子！
66678,0,困到不行[晕]神啊，救救[泪]
105772,0,[泪]//@欣莫落:我也帮忙转
82919,0,烤箱的生活， 你们感受下[衰]
88996,0,这是恨天高的节奏[晕][晕]
86715,0,爱吃麻辣的筒子们都注意[衰]
22069,1,我的正面，背面和侧面！[嘻嘻]
7540,1,[太开心] 绝对不伤悲[嘻嘻]
51612,1,[哈哈]手机...宝宝...
110146,0,要早起，可还没睡意啊。[抓狂]
72565,0,刚刚加完班回家，困得恶心[衰]
92100,0,确定还要继续吗？！[泪]睡觉！
27136,1,[哈哈] [哈哈] #心事哥#
18597,1,#美国旅游#值得去看[鼓掌]
77584,0,//@兔朵朵的花匣子:[衰]
29744,1,腐国人民就是不懂美食[嘻嘻]
79951,0,[泪] 你也?有跟?拉告?！
113494,0,不吃狗肉会死啊 MD[怒骂]
74238,0,中?，快餐的?格[泪][泪]
15759,1,哇塞，做一个文艺的吃货[嘻嘻]
81989,0,[衰] i am thick
35051,1,[哈哈][哈哈]不得不说经典
61863,0,你怎么看着这么可恶呢[抓狂]
20968,1,testing...[嘻嘻]
93133,0,分享图片 醒早了。。。[失望]
98494,0,呵呵，不带这么玩儿的。[泪]
40306,1,高达在江户时代的祖宗[哈哈]
45283,1,思春图解，图解思春，[嘻嘻]
53899,1,方总，你是在京单身吧[嘻嘻]
55060,1,健完身就给补哈[嘻嘻][给力]
64415,0,我只能说太准了~~~[抓狂]
66932,0,最近这高铁到底怎么啦[抓狂]
97461,0,不会吧，椅子都这样玩了[抓狂]
12129,1,笑死了 //@点子正:[哈哈]
88829,0,医疗界的评价，果然犀利[衰]
56886,0,真好吃！[泪][馋嘴][馋嘴]
43299,1,直接送男人是最实惠的~[哈哈]
22999,1,拼图真不错……[偷笑][鼓掌]
103104,0,记下那些车牌，曝光他[怒骂]
37340,1,美极汁芋艿仔！[鼓掌]@许仙楼
35171,1,[哈哈][哈哈]@子心--妞儿
19640,1,星期五终于来了[哈哈][哈哈]
28500,1,中国艺术家的诙谐幽默[可爱]
50230,1,汤圆一定会记着你！！[爱你]
31042,1,“四菜一汤”的土楼生活[嘻嘻]
31495,1,老磨坊欢迎您[鼓掌][鼓掌]
5573,1,住手！二货主人！[哈哈]（转）
25794,1,[哈哈][good]算你狠！
45688,1,欢迎入住，享受惬意时光[爱你]
106646,0,[泪]介么善解人意滴闺女啊！
47510,1,最好连带美鞋一并奉上[嘻嘻]
83342,0,回复@朱俊的围脖:[抓狂]同感
18306,1,全民聊天的时刻开始了[嘻嘻]
52775,1,从江增冲侗寨干鱼头饰。[鼓掌]
97163,0,好恐怖[泪][泪]看完吓个半死
78321,0,我刚答应一个客人去老店呢[泪]
23940,1,宠物车[哈哈][哈哈][哈哈]
113135,0,万恶兼丧心病狂的资本主义[怒]
69980,0,减肥？刚吃完饭。。。[抓狂]
55731,0,2012的船票！船票！[泪]
9396,1,嘿嘿 小棒槌....[可爱]
85559,0,你就别问了。烦人劲儿！[泪]
29621,1,说：来，吃个士力架！[嘻嘻]
61710,0,我的Two还会回来么……[泪]
45625,1,向干爹学习，过谄媚生活[嘻嘻]
52527,1,这是民族复兴计划吗？[哈哈]
42140,1,@羊和猪的生活意见 [嘻嘻]
96069,0,那三天后主页君发什么？[泪]
109459,0,天哪！//@陈雨陌: [衰]
28906,1,你是幸运的，他是幸福的[可爱]
33763,1,下次逛动物园可以直接来[嘻嘻]
41334,1,很好看[鼓掌][鼓掌][爱你]
81314,0,友柏的微博什么时候恢复！[泪]
89490,0,老哥，为什么不艾特我啊？[泪]
76305,0,[衰]恰是一江春水向?流...
12706,1,美女[哈哈][哈哈][哈哈]
84268,0,还浪费一对日抛隐形眼镜[泪]
59674,0,好吧，我我承认，我饿了[泪]
46969,1,//@周边游张文龙: [哈哈]
23021,1,快拿大木盆来[哈哈][哈哈]
11325,1,客气[哈哈][哈哈][哈哈]
88572,0,今日不宜出行[衰][衰][衰]
112448,0,十一偶吃的脸又胖了..[泪]
62383,0,受伤了[悲伤][悲伤][悲伤]
76786,0,我觉得我老了 唱不动咯[泪]
112442,0,这发的可真后知后觉啊。[晕]
20837,1,要珍惜这些秤子朋友哦！[鼓掌]
7836,1,丽江，水煮草莓吃起来[哈哈]
22652,1,我最支持你了~???[爱你]
24398,1,早安，今天阳光甚好。[嘻嘻]
52812,1,晚上一碗米饭，吃撑了！[哈哈]
72007,0,@裴安妮 偶也要加v [抓狂]
81695,0,家里的电脑好慢 工作[抓狂]
98114,0,公交车还在晃悠，我迟到了[泪]
91726,0,忍得了辱，才负得起重任[晕]
49747,1,@我是呆小童 [鼓掌][鼓掌]
95765,0,让我想起我的外婆来[泪][泪]
5918,1,早安，祖国！俺回来啦[哈哈]
37667,1,和纬一路哪有一拼啊！[嘻嘻]
24597,1,[哈哈]//@刘春: 真还乱！
15014,1,顺利完成！恭喜恭喜！！[鼓掌]
114917,0,胎记又出现了，暑么情况[抓狂]
97201,0,摄像大哥，您能换个地儿吗[衰]
98033,0,也占了一半了。。[泪][泪]
32329,1,有试过这样看电影吗？[哈哈]
56355,0,感冒了好像[泪]嗓子好难受!
100341,0,//@洪晃ilook:[抓狂]
27734,1,国色天香！[赞][心][抱抱]
49417,1,看着好原始啊，好吃不[嘻嘻]
113287,0,好感动[泪]祝2位永远幸福！
35977,1,出发啦[可爱][可爱][可爱]
90194,0,为什么总咬舌头呢？！[失望]
31262,1,红包账务处理[哈哈][哈哈]
44211,1,切了一个闪闪的外壳，[哈哈]
102098,0,[衰]这社会越来越叫人看不懂了
68571,0,爬不动了。弱爆了[晕][汗]
99524,0,感动了，可以哭吗？[泪][泪]
50536,1,幸福小宝? 降临吧 [太开心]
108142,0,我的手机啊，又找不到了[泪]
72098,0,比北京冷多了[泪][泪][泪]
32569,1,我吃了5个！[哈哈][哈哈]
87419,0,心疼。[悲伤][悲伤][悲伤]
8239,1,欢迎常来，希望您满意[嘻嘻]
40193,1,又有美片儿出来了~~~[爱你]
92895,0,[吃惊][闭嘴][衰][蜡烛]
6086,1,今日晚餐，到家美食会[哈哈]
106214,0,胖子看了会怎么想。。。[衰]
82899,0,突然一个电话，傻呆了，[泪]
69124,0,登机了，七个小时的行程[怒]
48736,1,调皮的王大葱！hoho[爱你]
76840,0,好想要一套这样的家具[抓狂]
28501,1,#?嘛呢叭咪?#周五![哈哈]
21815,1,温暖冬日，和妈妈吃法餐[爱你]
112125,0,布加迪威龙.....公安[衰]
97768,0,//@舒淇:[泪][泪][泪]
15352,1,笑死我了，喵星，太邪了[哈哈]
26685,1,潘多拉的宝盒，快快打开[哈哈]
18081,1,去看电影大家有推荐吗[嘻嘻]
63540,0,它含着多少委屈离开的啊[泪]
96607,0,转，拼人品的时候到了[抓狂]
88493,0,真的不容易，哭了！！！[泪]
87441,0,[晕]//@金一宁: [晕]
88624,0,原来是因为休息区比较凉快[衰]
60720,0,终于来电了，手机复活[衰]…
8052,1,好好心情每一天。。。[抱抱]
37903,1,还有卖萌的折耳猫咪抢镜[鼓掌]
1154,1,老崔的演讲惊艳全场！[哈哈]
88077,0,刚买的桃，发现这个样儿滴[晕]
13529,1,早上好啊，天气真不错[太开心]
15399,1,像不像黑涩会啊～～～[哈哈]
87098,0,[泪]饿[泪]坚持住[抓狂]
42554,1,偶悄悄的躲在后面..[哈哈]
22020,1,小偷难道没有竞争吗？[哈哈]
37074,1,盖着~~千万别着凉啦[哈哈]
59671,0,真是什么事儿都有[晕][晕]
25850,1,[鼓掌][鼓掌][鼓掌]白羊男
106443,0,我真的想看通宵啊[泪][泪]
56045,0,史无前例、史无前例啊[抓狂]
106736,0,组织上的关心，真让人动容[怒]
110707,0,刚走出考场 编得累死我了[衰]
21504,1,有点意思，动作很优美[哈哈]
72642,0,整个机房 满楼都是技术[晕]
9017,1,改天去您那看看[嘻嘻][嘻嘻]
41995,1,大大小小，好欢乐啊[太开心]
64582,0,这是要跟国际接轨了？[抓狂]
66925,0,[怒][怒][怒]我手欠！！！
72075,0,雾霾      巨无趣[抓狂]
16478,1,[哈哈]中心、学院很快就有了哦
29576,1,[鼓掌]欢迎大家都来投票哦~~
95741,0,重口味。。[衰]有人敢吃么？
21764,1,天亮就出发[嘻嘻]设备充电中
111188,0,擦。。。。看成懒人心小[衰]
103971,0,这爹是畜生！[怒][怒][怒]
94107,0,你是肿么找到的？[晕][疑问]
113726,0,给土豪送货…[晕][晕][晕]
52257,1,哇塞，和老白真的很像阿[嘻嘻]
69843,0,都经历过啊！[泪][泪][泪]
93382,0,肚子疼呀肚子疼[抓狂][泪]
103184,0,啥！还要我等到八月份？！[怒]
55748,0,为什么不是荷兰武汉日？[抓狂]
42388,1,又录歌了，好激动...[嘻嘻]
8636,1,我今晚有大餐，不被馋到[哈哈]
33295,1,我们又来了[嘻嘻]@小尤爸爸
57553,0,赶脚国家管不了这个铁道部[衰]
34970,1,笑一个[哈哈][哈哈][哈哈]
65424,0,[悲伤]又没得奖，这都几次啦~
44963,1,【摆脱拖延症的窍门】[鼓掌]
38061,1,看起来很美，舍不得吃呢[嘻嘻]
31913,1,@北京国际露营公园 [嘻嘻]
61610,0,买书如山倒，读书如抽丝[失望]
58774,0,双鱼又开始多愁善感了。[晕]
61535,0,天都亮了啊？睡半小时吧[晕]
73012,0,今天起好早，被冻醒，早安[泪]
4520,1,漂亮[鼓掌][鼓掌][鼓掌]
33482,1,纯转发，不保证质量~[哈哈]
5784,1,姐姐是想我了[可爱]和我一样哦
52469,1,就像等候在产房的爸爸[嘻嘻]
64027,0,好大一场雨，浇在我心底[失望]
110511,0,走咯走咯，[泪][泪][泪]
41571,1,只见名字不见脸[赞][哈哈]
49147,1,突然喜?森女系的衣服[可爱]
17933,1,太棒了，太有创意了！[哈哈]
66064,0,这下有过国外就医的经历了[泪]
83905,0,[衰] //@薛蛮子:转发微博
99610,0,想像是这样，其实是这样[衰]
12644,1,这脸旺夫嘛！有福气！[嘻嘻]
68556,0,不爱你们……不带我划船[泪]
61943,0,林忆莲，终于比我等到了[泪]
39823,1,#龙熙视界#[爱你][爱你]
42696,1,致我们曾经得瑟的骚年[嘻嘻]
85923,0,[衰] //@侯嘉译:[睡觉]
70138,0,[衰]//@互联网的那点事:无
107619,0,侬这少女心啊[伤心]森森担忧。
5388,1,[哈哈]太逗了你！总结得好玩！
7263,1,果然最后一张是亮点！[哈哈]
114940,0,为么刺激我，偶这月也爆了[泪]
27102,1,高！//@灯未央：高明[哈哈]
29834,1,你妹出门太急忘带银子了[哈哈]
44731,1,So 我这样过圣诞节。[爱你]
108383,0,也没有韩味哦……[汗][晕]
109410,0,身边好多杀手啊[委屈][悲伤]
14508,1,心迪舞蹈会所瑜伽教室[可爱]
35583,1,恭喜恭喜！荣升干爹了！[嘻嘻]
25418,1,是的，[哈哈]。我也深受其害
52595,1,我们的小黄书真给力！[嘻嘻]
49946,1,[鼓掌]敬畏自然，理想户外！
109265,0,选秀节目其实是在比惨么？[泪]
10034,1,天气降温，注意保暖哇[可爱]
10889,1,必须支持[哈哈]太热爆了~支持
41573,1,彻底回到封建社会……[嘻嘻]
97742,0,我我我悲剧了[泪][泪][泪]
10733,1,超级忙碌的工作真刺激[哈哈]
64866,0,回家过年真不容易啊...[泪]
56470,0,查完了，中度脂肪肝。。。[泪]
80051,0,[衰]爆头哥重出江湖了~~~
27320,1,#优雅盛典# 太后V5[鼓掌]
60636,0,这桌子怎么收拾都利落不了[泪]
26910,1,自己出的书，全砸手里啦[嘻嘻]
108828,0,[抓狂] 不要老说我的优点~~
1868,1,原来我戴帽子是这样的[哈哈]
112016,0,[抓狂][泪][晕][委屈]
100607,0,豪堵啊[抓狂][抓狂][抓狂]
5143,1,名额有限，欲报从速！[嘻嘻]
37104,1,恭喜我中奖了[嘻嘻]@我是歌手
28773,1,公子客气了，！[嘻嘻][嘻嘻]
101740,0,今天擦鼻子都擦伤了。。。[泪]
38527,1,[哈哈]//@天依旧很美:随行
62161,0,太难了~~[泪][泪][泪]
78156,0,忙死忙死忙死！！！！[抓狂]
75267,0,当我妈遇到我的破洞裤…[泪]
113605,0,大爱的回锅肉！胃饿疼了。[泪]
99406,0,我还没吃晚饭，侬晓得伐[怒]
6850,1,?成就最美好的自己?[鼓掌]
69829,0,我可以直接捐款给个人吗？[怒]
4892,1,大家周五早！[阳光][可爱]
63520,0,停电了，幸福人民不幸福[泪]
69673,0,不得不再转一条。滔滔江水[泪]
